family_id	head	size	book_hits	raw_hits	book_members	peak_word	charged	labelled	charged_pct	pos_ct	neg_ct	contrast	held	done	eligible
oewn-07455579-n	rotation	13	10	76	4	roll	0	13	0.0	0	0	0	0	0	0
oewn-07927611-n	mixed drink	13	10	30	4	punch	0	13	0.0	0	0	0	0	0	0
oewn-00263092-n	decoration	12	10	32	6	marking	1	12	0.08	1	0	0	0	0	0
oewn-02732963-n	appliance	12	10	42	3	convenience	0	12	0.0	0	0	0	0	0	0
oewn-04269788-n	sound recording	12	10	69	4	record	0	12	0.0	0	0	0	0	0	0
oewn-04768026-n	materiality	12	10	41	1	reality	8	12	0.67	1	7	1	0	0	0
oewn-04912365-n	tractability	12	10	21	2	obedience	7	12	0.58	7	0	0	0	0	0
oewn-06362609-n	orthography	12	10	14	3	hieroglyphic	0	12	0.0	0	0	0	0	0	0
oewn-07481697-n	field event	12	10	19	2	discus	0	12	0.0	0	0	0	0	0	0
oewn-07957410-n	biological group	12	10	54	4	generation	0	12	0.0	0	0	0	0	0	0
oewn-10221982-n	incompetent	12	10	25	3	butcher	2	12	0.17	0	2	0	0	0	0
oewn-13317922-n	benefit	12	10	30	2	benefit	0	12	0.0	0	0	0	0	0	0
oewn-02805104-n	basket	11	10	35	3	basket	0	11	0.0	0	0	0	0	0	0
oewn-04291140-n	spoon	11	10	29	2	spoon	1	11	0.09	0	1	0	0	0	0
oewn-05425319-n	blood vessel	11	10	43	2	vein	0	11	0.0	0	0	0	0	0	0
oewn-05987679-n	sorcery	11	10	13	7	enchantment	4	11	0.36	0	4	0	0	0	0
oewn-06593586-n	utility program	11	10	49	2	driver	0	11	0.0	0	0	0	0	0	0
oewn-07709717-n	biscuit	11	10	17	2	biscuit	2	11	0.18	2	0	0	0	0	0
oewn-10123254-n	foreigner	11	10	27	4	foreigner	0	11	0.0	0	0	0	0	0	0
oewn-14510768-n	impurity	11	10	17	6	alloy	1	11	0.09	0	1	0	0	0	0
oewn-00366535-n	expansion	10	10	23	6	stretching	0	10	0.0	0	0	0	0	0	0
oewn-00571103-n	swimming stroke	10	10	25	3	crawl	0	10	0.0	0	0	0	0	0	0
oewn-03525974-n	hindrance	10	10	42	6	interference	0	10	0.0	0	0	0	0	0	0
oewn-03611128-n	junction	10	10	54	5	joint	2	10	0.2	0	2	0	0	0	0
oewn-04472087-n	tracked vehicle	10	10	76	1	cat	0	10	0.0	0	0	0	0	0	0
oewn-07100710-n	rhythm	10	10	95	1	beat	0	10	0.0	0	0	0	0	0	0
oewn-11763763-n	rush	10	10	62	1	rush	1	10	0.1	0	1	0	0	0	0
oewn-13283812-n	inheritance	10	10	15	6	inheritance	1	10	0.1	1	0	0	0	0	0
oewn-00353157-n	cut	9	10	180	1	cut	2	9	0.22	0	2	0	0	0	0
oewn-00558625-n	play	9	10	162	1	play	0	9	0.0	0	0	0	0	0	0
oewn-01124470-n	spending	9	10	20	3	spending	0	9	0.0	0	0	0	0	0	0
oewn-01927557-n	flatworm	9	10	40	1	fluke	4	9	0.44	4	0	0	0	0	0
oewn-02795575-n	barge	9	10	23	4	lighter	0	9	0.0	0	0	0	0	0	0
oewn-04539401-n	vestment	9	10	30	3	veil	1	9	0.11	0	1	0	0	0	0
oewn-06426015-n	textbook	9	10	64	4	introduction	0	9	0.0	0	0	0	0	0	0
oewn-06439501-n	editing	9	10	182	2	cut	0	9	0.0	0	0	0	0	0	0
oewn-06902380-n	ostentation	9	10	51	5	flash	4	9	0.44	2	2	1	0	0	0
oewn-06916947-n	natural language	9	10	80	1	tongue	0	9	0.0	0	0	0	0	0	0
oewn-07388403-n	combining	9	10	39	5	mixture	0	9	0.0	0	0	0	0	0	0
oewn-13289169-n	prize	9	10	30	4	prize	2	9	0.22	1	1	1	0	0	0
oewn-15208263-n	holiday	9	10	19	1	holiday	0	9	0.0	0	0	0	0	0	0
oewn-00874219-n	arithmetic operation	8	10	52	4	addition	0	8	0.0	0	0	0	0	0	0
oewn-00903014-n	X-raying	8	10	76	1	CAT	0	8	0.0	0	0	0	0	0	0
oewn-01088869-n	social welfare	8	10	77	2	relief	0	8	0.0	0	0	0	0	0	0
oewn-01249088-n	surprise attack	8	10	41	3	trap	4	8	0.5	0	4	0	0	0	0
oewn-04756982-n	discrepancy	8	10	44	5	allowance	0	8	0.0	0	0	0	0	0	0
oewn-06024079-n	derived function	8	10	21	1	partial	0	8	0.0	0	0	0	0	0	0
oewn-06876801-n	key	8	10	133	1	key	0	8	0.0	0	0	0	0	0	0
oewn-07637385-n	topping	8	10	70	1	ice	0	8	0.0	0	0	0	0	0	0
oewn-09203328-n	urge	8	10	42	2	impulse	0	8	0.0	0	0	0	0	0	0
oewn-09331304-n	ice	8	10	70	1	ice	0	8	0.0	0	0	0	0	0	0
oewn-10089452-n	executive	8	10	30	1	minister	3	8	0.38	3	0	0	0	0	0
oewn-10276453-n	liberal	8	10	20	2	liberal	0	8	0.0	0	0	0	0	0	0
oewn-10504443-n	prosecutor	8	10	10	3	prosecutor	0	8	0.0	0	0	0	0	0	0
oewn-14313092-n	burn	8	10	39	2	burn	4	8	0.5	0	4	0	0	0	0
oewn-15289174-n	tempo	8	10	21	2	pacing	3	8	0.38	1	2	1	0	0	0
oewn-00045411-n	equalization	7	10	13	2	balancing	0	7	0.0	0	0	0	0	0	0
oewn-00578562-n	service	7	10	116	3	service	0	7	0.0	0	0	0	0	0	0
oewn-00755028-n	fraud	7	10	35	3	fraud	0	7	0.0	0	0	0	0	0	0
oewn-01071502-n	self-denial	7	10	34	4	mortification	0	7	0.0	0	0	0	0	0	0
oewn-01152695-n	privation	7	10	17	4	privation	0	7	0.0	0	0	0	0	0	0
oewn-01198357-n	trial	7	10	54	2	trial	1	7	0.14	0	1	0	0	0	0
oewn-02414351-n	sheep	7	10	31	3	sheep	0	7	0.0	0	0	0	0	0	0
oewn-02975150-n	cartridge	7	10	38	3	blank	0	7	0.0	0	0	0	0	0	0
oewn-03142995-n	crowbar	7	10	10	3	pry	1	7	0.14	1	0	0	0	0	0
oewn-04104960-n	robe	7	10	17	2	robe	1	7	0.14	0	1	0	0	0	0
oewn-04379258-n	switch	7	10	25	4	cane	0	7	0.0	0	0	0	0	0	0
oewn-05794660-n	introspection	7	10	41	2	examination	0	7	0.0	0	0	0	0	0	0
oewn-05801562-n	basis	7	10	75	5	base	0	7	0.0	0	0	0	0	0	0
oewn-06263270-n	dissemination	7	10	32	6	spreading	0	7	0.0	0	0	0	0	0	0
oewn-07189084-n	misinterpretation	7	10	13	2	mistaking	7	7	1.0	0	7	0	0	0	0
oewn-08356381-n	intelligence	7	10	51	1	intelligence	0	7	0.0	0	0	0	0	0	0
oewn-08571977-n	suburb	7	10	38	2	addition	1	7	0.14	0	1	0	0	0	0
oewn-10083268-n	escort	7	10	45	3	guide	0	7	0.0	0	0	0	0	0	0
oewn-13184889-n	branchlet	7	10	13	3	twig	2	7	0.29	2	0	0	0	0	0
oewn-13974662-n	inferiority	7	10	70	2	shade	7	7	1.0	2	5	1	0	0	0
oewn-14086207-n	addiction	7	10	19	2	dependence	0	7	0.0	0	0	0	0	0	0
oewn-14941786-n	ink	7	10	20	1	ink	0	7	0.0	0	0	0	0	0	0
oewn-00300043-n	riding	6	10	19	1	riding	0	6	0.0	0	0	0	0	0	0
oewn-00574305-n	approach	6	10	95	3	approach	2	6	0.33	0	2	0	0	0	0
oewn-00752233-n	falsification	6	10	21	3	falsehood	1	6	0.17	0	1	0	0	0	0
oewn-00829898-n	dressing	6	10	30	4	dressing	1	6	0.17	1	0	0	0	0	0
oewn-01928336-n	fluke	6	10	40	1	fluke	0	6	0.0	0	0	0	0	0	0
oewn-02851761-n	blade	6	10	46	3	blade	0	6	0.0	0	0	0	0	0	0
oewn-03706974-n	machinery	6	10	27	2	mill	0	6	0.0	0	0	0	0	0	0
oewn-03886020-n	pan	6	10	21	1	pan	0	6	0.0	0	0	0	0	0	0
oewn-03913773-n	penal institution	6	10	47	2	camp	0	6	0.0	0	0	0	0	0	0
oewn-04223701-n	sieve	6	10	24	3	riddle	0	6	0.0	0	0	0	0	0	0
oewn-04345112-n	string	6	10	35	2	string	0	6	0.0	0	0	0	0	0	0
oewn-04669063-n	unthoughtfulness	6	10	15	4	thoughtlessness	2	6	0.33	0	2	0	0	0	0
oewn-04755139-n	equality	6	10	29	3	equality	2	6	0.33	1	1	1	0	0	0
oewn-04785091-n	steadiness	6	10	27	4	firmness	3	6	0.5	2	1	1	0	0	0
oewn-04884180-n	fidelity	6	10	22	5	fidelity	6	6	1.0	6	0	0	0	0	0
oewn-05043116-n	energy	6	10	55	3	energy	0	6	0.0	0	0	0	0	0	0
oewn-07019235-n	dramaturgy	6	10	57	3	stage	0	6	0.0	0	0	0	0	0	0
oewn-07250737-n	allegation	6	10	31	2	lodging	0	6	0.0	0	0	0	0	0	0
oewn-07538525-n	diffidence	6	10	11	2	diffidence	3	6	0.5	3	0	0	0	0	0
oewn-07554353-n	discontentment	6	10	10	3	discontent	3	6	0.5	0	3	0	0	0	0
oewn-07853338-n	white sauce	6	10	10	1	blanc	0	6	0.0	0	0	0	0	0	0
oewn-07975630-n	sum	6	10	50	3	sum	0	6	0.0	0	0	0	0	0	0
oewn-07980325-n	combination	6	10	53	3	complexion	0	6	0.0	0	0	0	0	0	0
oewn-10034684-n	director	6	10	22	3	manager	0	6	0.0	0	0	0	0	0	0
oewn-10048793-n	drawer	6	10	29	1	drawer	0	6	0.0	0	0	0	0	0	0
oewn-10483618-n	prayer	6	10	49	1	prayer	0	6	0.0	0	0	0	0	0	0
oewn-13737860-n	system of weights	6	10	67	2	weight	0	6	0.0	0	0	0	0	0	0
oewn-13889754-n	regular polygon	6	10	78	1	square	0	6	0.0	0	0	0	0	0	0
oewn-14029664-n	motionlessness	6	10	30	2	stillness	3	6	0.5	0	3	0	0	0	0
oewn-14465996-n	domination	6	10	30	4	superiority	3	6	0.5	3	0	0	0	0	0
oewn-00451320-n	riding	5	10	19	1	riding	0	5	0.0	0	0	0	0	0	0
oewn-01249473-n	ambush	5	10	41	3	trap	4	5	0.8	0	4	0	0	0	0
oewn-02124272-n	cat	5	10	77	2	cat	0	5	0.0	0	0	0	0	0	0
oewn-02276676-n	lepidopterous insect	5	10	13	2	moth	0	5	0.0	0	0	0	0	0	0
oewn-02379443-n	colt	5	10	10	1	colt	0	5	0.0	0	0	0	0	0	0
oewn-02381067-n	warhorse	5	10	13	2	steed	0	5	0.0	0	0	0	0	0	0
oewn-03563356-n	ice rink	5	10	70	1	ice	0	5	0.0	0	0	0	0	0	0
oewn-03571509-n	inclined plane	5	10	24	4	screw	0	5	0.0	0	0	0	0	0	0
oewn-03768938-n	military post	5	10	68	3	post	0	5	0.0	0	0	0	0	0	0
oewn-04100053-n	ring	5	10	91	1	ring	0	5	0.0	0	0	0	0	0	0
oewn-04100719-n	rink	5	10	70	1	ice	0	5	0.0	0	0	0	0	0	0
oewn-04205840-n	shock absorber	5	10	85	2	shock	0	5	0.0	0	0	0	0	0	0
oewn-04507355-n	turner	5	10	29	1	turner	0	5	0.0	0	0	0	0	0	0
oewn-05017985-n	echo	5	10	46	2	echo	0	5	0.0	0	0	0	0	0	0
oewn-05101987-n	depth	5	10	50	2	depth	2	5	0.4	2	0	0	0	0	0
oewn-05623283-n	discretion	5	10	29	3	discretion	4	5	0.8	0	4	0	0	0	0
oewn-05626076-n	breadth	5	10	21	3	breadth	2	5	0.4	0	2	0	0	0	0
oewn-06402155-n	copy	5	10	28	3	copy	0	5	0.0	0	0	0	0	0	0
oewn-07412361-n	tick	5	10	33	2	tick	0	5	0.0	0	0	0	0	0	0
oewn-08200316-n	crush	5	10	62	3	press	0	5	0.0	0	0	0	0	0	0
oewn-08585406-n	finish	5	10	54	3	finish	0	5	0.0	0	0	0	0	0	0
oewn-09432630-n	ridge	5	10	33	2	ridge	0	5	0.0	0	0	0	0	0	0
oewn-10187776-n	hedonist	5	10	31	1	pagan	3	5	0.6	3	0	0	0	0	0
oewn-10500168-n	professional	5	10	27	2	professional	0	5	0.0	0	0	0	0	0	0
oewn-14005842-n	disagreement	5	10	23	3	divide	2	5	0.4	0	2	0	0	0	0
oewn-14015999-n	autonomy	5	10	52	1	liberty	0	5	0.0	0	0	0	0	0	0
oewn-14402535-n	mental health	5	10	10	1	sanity	4	5	0.8	4	0	0	0	0	0
oewn-00226017-n	shooting	4	10	19	1	shooting	0	4	0.0	0	0	0	0	0	0
oewn-00330645-n	flood	4	10	33	3	flood	0	4	0.0	0	0	0	0	0	0
oewn-00983797-n	information gathering	4	10	51	1	intelligence	0	4	0.0	0	0	0	0	0	0
oewn-03513107-n	heat engine	4	10	70	1	ICE	0	4	0.0	0	0	0	0	0	0
oewn-03993437-n	portrait	4	10	20	2	portrait	1	4	0.25	1	0	0	0	0	0
oewn-04108326-n	roll	4	10	86	4	roll	0	4	0.0	0	0	0	0	0	0
oewn-04188779-n	shade	4	10	62	2	shade	0	4	0.0	0	0	0	0	0	0
oewn-04298380-n	square	4	10	78	1	square	0	4	0.0	0	0	0	0	0	0
oewn-04899989-n	prudence	4	10	26	2	providence	1	4	0.25	1	0	0	0	0	0
oewn-04900165-n	providence	4	10	25	2	providence	0	4	0.0	0	0	0	0	0	0
oewn-05139932-n	ceiling	4	10	30	1	ceiling	0	4	0.0	0	0	0	0	0	0
oewn-05708590-n	abstractedness	4	10	23	3	revery	0	4	0.0	0	0	0	0	0	0
oewn-05931082-n	tenor	4	10	66	3	strain	0	4	0.0	0	0	0	0	0	0
oewn-07052146-n	musical arrangement	4	10	57	1	arrangement	0	4	0.0	0	0	0	0	0	0
oewn-07389356-n	mix	4	10	39	3	mixture	0	4	0.0	0	0	0	0	0	0
oewn-07629807-n	ice	4	10	70	1	ice	0	4	0.0	0	0	0	0	0	0
oewn-09269789-n	closed chain	4	10	91	1	ring	0	4	0.0	0	0	0	0	0	0
oewn-09296197-n	enclosure	4	10	23	2	cavern	0	4	0.0	0	0	0	0	0	0
oewn-10265038-n	landlubber	4	10	21	2	landsman	0	4	0.0	0	0	0	0	0	0
oewn-10331042-n	messenger boy	4	10	41	1	page	0	4	0.0	0	0	0	0	0	0
oewn-12056536-n	achene	4	10	133	1	key	0	4	0.0	0	0	0	0	0	0
oewn-13434666-n	value	4	10	60	2	value	2	4	0.5	1	1	1	0	0	0
oewn-13746692-n	kilogram	4	10	133	1	key	0	4	0.0	0	0	0	0	0	0
oewn-14455458-n	nobility	4	10	28	3	purple	0	4	0.0	0	0	0	0	0	0
oewn-14458332-n	emphasis	4	10	47	4	accent	2	4	0.5	2	0	0	0	0	0
oewn-14935681-n	bitumen	4	10	44	2	pitch	0	4	0.0	0	0	0	0	0	0
oewn-15087035-n	tallow	4	10	10	1	tallow	0	4	0.0	0	0	0	0	0	0
oewn-06578068-n	software	38	9	35	5	routine	1	38	0.03	1	0	0	0	0	0
oewn-07753057-n	edible nut	37	9	18	5	chestnut	0	37	0.0	0	0	0	0	0	0
oewn-14576394-n	visual impairment	35	9	9	1	blindness	17	35	0.49	0	17	0	0	0	0
oewn-01431221-n	soft-finned fish	34	9	20	3	smelt	0	34	0.0	0	0	0	0	0	0
oewn-09796794-n	agent	29	9	39	4	agent	0	29	0.0	0	0	0	0	0	0
oewn-10580065-n	scientist	29	9	14	6	chemist	6	29	0.21	6	0	0	0	0	0
oewn-03856861-n	optical device	26	9	29	4	lens	0	26	0.0	0	0	0	0	0	0
oewn-02694015-n	airplane	25	9	52	2	jet	2	25	0.08	0	2	0	0	0	0
oewn-13607325-n	coefficient	25	9	66	1	weight	0	25	0.0	0	0	0	0	0	0
oewn-06429241-n	reference book	23	9	46	5	reference	0	23	0.0	0	0	0	0	0	0
oewn-13398441-n	draft	23	9	43	4	check	0	23	0.0	0	0	0	0	0	0
oewn-09563541-n	fairy	19	9	18	6	fairy	1	19	0.05	1	0	0	0	0	0
oewn-04881867-n	dishonesty	18	9	26	8	corruption	10	18	0.56	2	8	1	0	0	0
oewn-08537584-n	celestial point	18	9	48	6	pole	0	18	0.0	0	0	0	0	0	0
oewn-01757517-n	rattlesnake	17	9	10	2	rattlesnake	0	17	0.0	0	0	0	0	0	0
oewn-02876113-n	boot	17	9	66	1	boot	2	17	0.12	2	0	0	0	0	0
oewn-03727779-n	marketplace	17	9	39	4	market	0	17	0.0	0	0	0	0	0	0
oewn-07818393-n	grain	17	9	43	7	corn	0	17	0.0	0	0	0	0	0	0
oewn-00428985-n	celebration	15	9	12	5	festivity	4	15	0.27	1	3	1	0	0	0
oewn-03152175-n	cup	15	9	42	4	cup	1	15	0.07	0	1	0	0	0	0
oewn-06792908-n	caricature	15	9	26	6	imitation	1	15	0.07	0	1	0	0	0	0
oewn-09790372-n	administrator	15	9	21	2	manager	2	15	0.13	2	0	0	0	0	0
oewn-00278220-n	wetting	14	9	18	7	splash	0	14	0.0	0	0	0	0	0	0
oewn-03057459-n	club	14	9	45	4	bat	0	14	0.0	0	0	0	0	0	0
oewn-06621081-n	gibberish	13	9	9	6	jabbering	7	13	0.54	0	7	0	0	0	0
oewn-06895611-n	badge	13	9	33	6	button	2	13	0.15	2	0	0	0	0	0
oewn-10244248-n	journalist	13	9	18	4	correspondent	0	13	0.0	0	0	0	0	0	0
oewn-00457223-n	game	12	9	72	2	game	2	12	0.17	0	2	0	0	0	0
oewn-03003017-n	chain	12	9	74	2	chain	0	12	0.0	0	0	0	0	0	0
oewn-03906587-n	paved surface	12	9	29	3	pavement	0	12	0.0	0	0	0	0	0	0
oewn-04330957-n	stocking	12	9	14	3	stocking	2	12	0.17	0	2	0	0	0	0
oewn-05522061-n	female genitalia	12	9	33	3	snatch	0	12	0.0	0	0	0	0	0	0
oewn-05738310-n	topology	12	9	73	4	star	0	12	0.0	0	0	0	0	0	0
oewn-06624034-n	bunk	12	9	42	4	bull	6	12	0.5	0	6	0	0	0	0
oewn-09451871-n	sediment	12	9	27	3	lick	0	12	0.0	0	0	0	0	0	0
oewn-14823771-n	cardboard	12	9	64	3	card	3	12	0.25	3	0	0	0	0	0
oewn-00164600-n	appointment	11	9	39	7	appointment	0	11	0.0	0	0	0	0	0	0
oewn-03516570-n	heel	11	9	56	3	heel	0	11	0.0	0	0	0	0	0	0
oewn-05660771-n	sensitivity	11	9	25	3	sensibility	0	11	0.0	0	0	0	0	0	0
oewn-07334902-n	birth	11	9	45	2	birth	0	11	0.0	0	0	0	0	0	0
oewn-13994512-n	agreement	11	9	38	6	accord	1	11	0.09	1	0	0	0	0	0
oewn-14512178-n	economic condition	11	9	36	3	prosperity	4	11	0.36	0	4	0	0	0	0
oewn-01581216-n	corvine bird	10	9	22	4	crow	0	10	0.0	0	0	0	0	0	0
oewn-04160812-n	screw	10	9	49	3	bolt	0	10	0.0	0	0	0	0	0	0
oewn-04702524-n	stain	10	9	25	4	stain	5	10	0.5	0	5	0	0	0	0
oewn-06506991-n	roll	10	9	112	2	card	0	10	0.0	0	0	0	0	0	0
oewn-07162900-n	negotiation	10	9	22	6	dialogue	0	10	0.0	0	0	0	0	0	0
oewn-15125928-n	igniter	10	9	22	4	lighter	0	10	0.0	0	0	0	0	0	0
oewn-00312635-n	excursion	9	9	31	3	expedition	0	9	0.0	0	0	0	0	0	0
oewn-00400201-n	revision	9	9	30	4	alteration	2	9	0.22	2	0	0	0	0	0
oewn-01212066-n	service	9	9	107	2	service	0	9	0.0	0	0	0	0	0	0
oewn-03247921-n	drive	9	9	93	2	drive	0	9	0.0	0	0	0	0	0	0
oewn-07099567-n	stress	9	9	44	3	accent	0	9	0.0	0	0	0	0	0	0
oewn-09501020-n	wetland	9	9	14	3	swamp	0	9	0.0	0	0	0	0	0	0
oewn-10568094-n	salesman	9	9	9	1	salesman	0	9	0.0	0	0	0	0	0	0
oewn-10791304-n	weakling	9	9	23	4	chicken	1	9	0.11	1	0	0	0	0	0
oewn-12184341-n	melon	9	9	18	3	watermelon	0	9	0.0	0	0	0	0	0	0
oewn-12396035-n	helianthemum	9	9	9	1	sun rose	0	9	0.0	0	0	0	0	0	0
oewn-13898210-n	loop	9	9	79	6	band	0	9	0.0	0	0	0	0	0	0
oewn-14150142-n	blindness	9	9	9	1	blindness	4	9	0.44	1	3	1	0	0	0
oewn-01194640-n	verdict	8	9	9	1	verdict	3	8	0.38	0	3	0	0	0	0
oewn-01756600-n	pit viper	8	9	10	2	rattlesnake	0	8	0.0	0	0	0	0	0	0
oewn-04784337-n	fastness	8	9	26	3	lodging	0	8	0.0	0	0	0	0	0	0
oewn-05546771-n	human head	8	9	27	4	bean	0	8	0.0	0	0	0	0	0	0
oewn-07274440-n	rule	8	9	68	2	rule	0	8	0.0	0	0	0	0	0	0
oewn-08657351-n	anchorage	8	9	60	3	slip	2	8	0.25	0	2	0	0	0	0
oewn-10490835-n	priest	8	9	18	2	priest	0	8	0.0	0	0	0	0	0	0
oewn-14457053-n	prominence	8	9	23	3	glare	0	8	0.0	0	0	0	0	0	0
oewn-15250045-n	school term	8	9	120	2	quarter	0	8	0.0	0	0	0	0	0	0
oewn-02415086-n	lamb	7	9	29	2	hog	0	7	0.0	0	0	0	0	0	0
oewn-02811600-n	bathtub	7	9	26	2	tub	0	7	0.0	0	0	0	0	0	0
oewn-03121181-n	counter	7	9	114	2	bar	0	7	0.0	0	0	0	0	0	0
oewn-04794991-n	affectedness	7	9	27	2	pose	7	7	1.0	4	3	1	0	0	0
oewn-05914396-n	contrivance	7	9	37	4	contrivance	3	7	0.43	0	3	0	0	0	0
oewn-06166666-n	fine arts	7	9	28	4	painting	0	7	0.0	0	0	0	0	0	0
oewn-06212421-n	impartiality	7	9	14	3	candour	0	7	0.0	0	0	0	0	0	0
oewn-06393492-n	verse	7	9	24	3	verse	0	7	0.0	0	0	0	0	0	0
oewn-06887235-n	traffic light	7	9	12	2	red light	0	7	0.0	0	0	0	0	0	0
oewn-10663740-n	groom	7	9	14	2	groom	0	7	0.0	0	0	0	0	0	0
oewn-10719850-n	tenant	7	9	18	3	boarder	0	7	0.0	0	0	0	0	0	0
oewn-11542373-n	ultraviolet	7	9	9	1	UV	0	7	0.0	0	0	0	0	0	0
oewn-13920689-n	balance	7	9	45	6	proportion	0	7	0.0	0	0	0	0	0	0
oewn-14090558-n	shock	7	9	81	1	shock	6	7	0.86	0	6	0	0	0	0
oewn-01021466-n	copying	6	9	18	2	imitation	0	6	0.0	0	0	0	0	0	0
oewn-03380802-n	foil	6	9	50	3	slide	0	6	0.0	0	0	0	0	0	0
oewn-03595493-n	jacket	6	9	44	1	jacket	0	6	0.0	0	0	0	0	0	0
oewn-03647020-n	lap	6	9	25	4	lap	0	6	0.0	0	0	0	0	0	0
oewn-03665990-n	library	6	9	42	2	library	0	6	0.0	0	0	0	0	0	0
oewn-03871627-n	overshoe	6	9	13	3	arctic	0	6	0.0	0	0	0	0	0	0
oewn-04064159-n	razor	6	9	9	1	razor	0	6	0.0	0	0	0	0	0	0
oewn-05585041-n	toe	6	9	31	2	toe	0	6	0.0	0	0	0	0	0	0
oewn-06668133-n	principle	6	9	48	2	principle	2	6	0.33	1	1	1	0	0	0
oewn-07598006-n	relish	6	9	25	3	relish	0	6	0.0	0	0	0	0	0	0
oewn-08695539-n	vertex	6	9	75	4	crown	0	6	0.0	0	0	0	0	0	0
oewn-10573233-n	savior	6	9	14	3	deliverer	6	6	1.0	0	6	0	0	0	0
oewn-11517986-n	prevailing wind	6	9	45	2	trade	0	6	0.0	0	0	0	0	0	0
oewn-00095941-n	expiation	5	9	19	4	amends	2	5	0.4	0	2	0	0	0	0
oewn-02398058-n	hog	5	9	31	3	hog	0	5	0.0	0	0	0	0	0	0
oewn-02716453-n	annex	5	9	57	3	wing	0	5	0.0	0	0	0	0	0	0
oewn-03062747-n	coat of arms	5	9	12	2	coat of arms	0	5	0.0	0	0	0	0	0	0
oewn-03479758-n	hackney	5	9	9	3	four-wheeler	0	5	0.0	0	0	0	0	0	0
oewn-03602510-n	jewelled headdress	5	9	62	3	crown	0	5	0.0	0	0	0	0	0	0
oewn-04470745-n	track	5	9	80	2	track	3	5	0.6	0	3	0	0	0	0
oewn-04578578-n	weight	5	9	66	1	weight	3	5	0.6	0	3	0	0	0	0
oewn-04593707-n	winder	5	9	28	3	reel	0	5	0.0	0	0	0	0	0	0
oewn-04632641-n	restlessness	5	9	45	2	uneasiness	5	5	1.0	0	5	0	0	0	0
oewn-04729991-n	inconvenience	5	9	28	1	inconvenience	2	5	0.4	0	2	0	0	0	0
oewn-05075885-n	grade	5	9	94	2	rise	0	5	0.0	0	0	0	0	0	0
oewn-05722413-n	aroma	5	9	24	5	scent	5	5	1.0	5	0	0	0	0	0
oewn-06417342-n	inscription	5	9	23	3	inscription	0	5	0.0	0	0	0	0	0	0
oewn-07371701-n	easing	5	9	74	3	relief	4	5	0.8	3	1	1	0	0	0
oewn-07449873-n	outbreak	5	9	11	4	outbreak	0	5	0.0	0	0	0	0	0	0
oewn-07555178-n	boredom	5	9	28	2	fatigue	5	5	1.0	0	5	0	0	0	0
oewn-07719799-n	gruel	5	9	9	1	gruel	0	5	0.0	0	0	0	0	0	0
oewn-08232524-n	guard	5	9	89	3	guard	0	5	0.0	0	0	0	0	0	0
oewn-08254784-n	cast	5	9	75	2	cast	0	5	0.0	0	0	0	0	0	0
oewn-08633213-n	parking lot	5	9	44	1	park	0	5	0.0	0	0	0	0	0	0
oewn-09500167-n	web	5	9	20	2	tent	1	5	0.2	1	0	0	0	0	0
oewn-10265204-n	landlubber	5	9	18	1	landsman	0	5	0.0	0	0	0	0	0	0
oewn-13473520-n	convalescence	5	9	22	3	recovery	5	5	1.0	1	4	1	0	0	0
oewn-00167523-n	capture	4	9	52	4	capture	0	4	0.0	0	0	0	0	0	0
oewn-01238861-n	war	4	9	34	2	war	0	4	0.0	0	0	0	0	0	0
oewn-02413155-n	bison	4	9	19	2	buffalo	0	4	0.0	0	0	0	0	0	0
oewn-02957109-n	canvas	4	9	23	2	canvas	0	4	0.0	0	0	0	0	0	0
oewn-03926859-n	petticoat	4	9	9	1	petticoat	0	4	0.0	0	0	0	0	0	0
oewn-06333461-n	positive	4	9	18	1	positive	0	4	0.0	0	0	0	0	0	0
oewn-07074737-n	dance music	4	9	26	2	trance	0	4	0.0	0	0	0	0	0	0
oewn-07434560-n	remission	4	9	92	2	resolution	1	4	0.25	0	1	0	0	0	0
oewn-07984596-n	race	4	9	53	1	race	1	4	0.25	1	0	0	0	0	0
oewn-08632724-n	park	4	9	44	1	park	0	4	0.0	0	0	0	0	0	0
oewn-09998419-n	cripple	4	9	10	2	cripple	1	4	0.25	0	1	0	0	0	0
oewn-14463954-n	humiliation	4	9	24	3	humiliation	0	4	0.0	0	0	0	0	0	0
oewn-14692700-n	beryl	4	9	10	2	beryl	0	4	0.0	0	0	0	0	0	0
oewn-15035270-n	salt	86	8	22	3	salt	2	86	0.02	0	2	0	0	0	0
oewn-13013628-n	fungus	76	8	33	6	rust	21	76	0.28	1	20	1	0	0	0
oewn-13105873-n	weed	55	8	16	4	weed	0	55	0.0	0	0	0	0	0	0
oewn-12191102-n	mallow	35	8	15	1	cheese	0	35	0.0	0	0	0	0	0	0
oewn-10469877-n	politician	25	8	14	7	candidate	1	25	0.04	0	1	0	0	0	0
oewn-07866305-n	cheese	24	8	15	1	cheese	1	24	0.04	0	1	0	0	0	0
oewn-13354848-n	stock	24	8	83	2	stock	4	24	0.17	2	2	1	0	0	0
oewn-09875036-n	biologist	23	8	15	2	naturalist	1	23	0.04	1	0	0	0	0	0
oewn-12602979-n	palm	23	8	33	1	palm	1	23	0.04	1	0	0	0	0	0
oewn-13480525-n	defense mechanism	23	8	45	8	denial	3	23	0.13	2	1	1	0	0	0
